id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCDC91	1	0.5508	0.59747	1.0	10105	0	0.16063	0.4492	0.40253	0.882831	8342	0	0.16063
KLF14	1	0.55085	0.59747	1.0	10106	0	0.10297	0.44915	0.40253	0.882831	8341	0	0.10297
SLURP1	1	0.55089	0.59747	1.0	10107	0	0.095557	0.44911	0.40253	0.882831	8340	0	0.095557
ARPC1B	1	0.55106	0.59845	1.0	10108	0	1.3583	0.44894	0.40155	0.882831	8336	0	1.3583
TUBGCP4	1	0.55106	0.59845	1.0	10109	0	1.3583	0.44894	0.40155	0.882831	8337	0	1.3583
PRIM1	1	0.55106	0.59845	1.0	10110	0	1.3583	0.44894	0.40155	0.882831	8335	0	1.3583
CCDC174	1	0.55106	0.59845	1.0	10111	0	1.3583	0.44894	0.40155	0.882831	8338	0	1.3583
NUDT16L1	1	0.55118	0.59845	1.0	10112	0	0.12114	0.44882	0.40155	0.882831	8334	0	0.12114
AP1B1	1	0.55123	0.59845	1.0	10113	0	0.052782	0.44877	0.40155	0.882831	8333	0	0.052782
RARG	2	0.55123	0.55795	1.0	10114	0	-0.04878	0.74327	0.69436	0.984923	13720	0	-0.04878
SPRTN	1	0.55142	0.59845	1.0	10115	0	0.09416	0.44858	0.40155	0.882831	8331	0	0.09416
BRS3	1	0.55146	0.59845	1.0	10116	0	0.15819	0.44854	0.40155	0.882831	8330	0	0.15819
PLIN2	2	0.55155	0.55922	1.0	10117	0	-0.13479	0.87418	0.86788	1.0	16129	0	-0.13479
SPTLC2	1	0.55156	0.59845	1.0	10118	0	0.11655	0.44844	0.40155	0.882831	8329	0	0.11655
DOK6	1	0.55161	0.59845	1.0	10119	0	0.039698	0.44839	0.40155	0.882831	8328	0	0.039698
C20orf85	1	0.55165	0.59845	1.0	10120	0	0.1256	0.44835	0.40155	0.882831	8327	0	0.1256
IL17RB	1	0.5517	0.59845	1.0	10121	0	0.10412	0.4483	0.40155	0.882831	8326	0	0.10412
ZNF207	2	0.55174	0.55922	1.0	10122	0	-0.11508	0.68262	0.63238	0.982068	12590	0	-0.11508
SERPINA4	1	0.55175	0.59845	1.0	10123	0	0.15044	0.44825	0.40155	0.882831	8325	0	0.15044
SPTA1	1	0.5518	0.59845	1.0	10124	0	0.14509	0.4482	0.40155	0.882831	8324	0	0.14509
HPCAL1	1	0.55184	0.59845	1.0	10125	0	0.054699	0.44816	0.40155	0.882831	8323	0	0.054699
GDF6	2	0.55187	0.55922	1.0	10126	0	-0.053905	0.75109	0.71248	0.988852	13865	0	-0.053905
ZNF397	1	0.55189	0.59845	1.0	10127	0	0.18105	0.44811	0.40155	0.882831	8322	0	0.18105
MRPL48	1	0.55199	0.59845	1.0	10128	0	0.26191	0.44801	0.40155	0.882831	8321	0	0.26191
HTR2A	1	0.55203	0.59845	1.0	10129	0	0.087731	0.44797	0.40155	0.882831	8320	0	0.087731
DCLRE1B	1	0.55213	0.59945	1.0	10130	0	0.096522	0.44787	0.40055	0.882831	8319	0	0.096522
NEFH	1	0.55222	0.59945	1.0	10131	0	0.16017	0.44778	0.40055	0.882831	8318	0	0.16017
QPCT	1	0.55227	0.59945	1.0	10132	0	0.10027	0.44773	0.40055	0.882831	8317	0	0.10027
SPRY3	1	0.55232	0.59945	1.0	10133	0	0.1113	0.44768	0.40055	0.882831	8316	0	0.1113
ANK2	1	0.55236	0.59945	1.0	10134	0	0.11721	0.44764	0.40055	0.882831	8315	0	0.11721
WDR55	1	0.55246	0.6004	1.0	10135	0	0.30509	0.44754	0.3996	0.882831	8314	0	0.30509
IKZF5	1	0.55251	0.6004	1.0	10136	0	0.080392	0.44749	0.3996	0.882831	8313	0	0.080392
TRIM6	1	0.5526	0.6004	1.0	10137	0	0.10441	0.4474	0.3996	0.882831	8312	0	0.10441
CCDC159	1	0.55265	0.6004	1.0	10138	0	0.11345	0.44735	0.3996	0.882831	8311	0	0.11345
SPRED1	1	0.5527	0.6004	1.0	10139	0	0.142	0.4473	0.3996	0.882831	8310	0	0.142
LOC100288814	1	0.55274	0.6004	1.0	10140	0	0.093251	0.44726	0.3996	0.882831	8309	0	0.093251
GRB2	2	0.55276	0.56047	1.0	10141	0	0.30422	0.10697	0.097132	0.588204	2186	1	0.30422
SENP6	1	0.55279	0.6004	1.0	10142	0	0.17276	0.44721	0.3996	0.882831	8308	0	0.17276
MTHFD2	2	0.55282	0.56047	1.0	10143	0	0.94784	0.017144	0.005123	0.144318	356	1	0.94784
EGR3	1	0.55284	0.6004	1.0	10144	0	0.089965	0.44716	0.3996	0.882831	8307	0	0.089965
CKB	1	0.55289	0.6004	1.0	10145	0	0.10217	0.44711	0.3996	0.882831	8306	0	0.10217
TCF24	1	0.55298	0.6004	1.0	10146	0	0.089164	0.44702	0.3996	0.882831	8305	0	0.089164
CCDC127	1	0.55303	0.6004	1.0	10147	0	0.14356	0.44697	0.3996	0.882831	8304	0	0.14356
TUBG2	1	0.55308	0.6004	1.0	10148	0	0.095979	0.44692	0.3996	0.882831	8303	0	0.095979
KRTAP5-1	1	0.55312	0.6004	1.0	10149	0	0.086496	0.44688	0.3996	0.882831	8302	0	0.086496
TMEM220	1	0.55322	0.6014	1.0	10150	0	0.087469	0.44678	0.3986	0.882831	8300	0	0.087469
RPS25	1	0.55327	0.6014	1.0	10151	0	0.12711	0.44673	0.3986	0.882831	8299	0	0.12711
HIST1H4F	1	0.55331	0.6014	1.0	10152	0	0.14775	0.44669	0.3986	0.882831	8298	0	0.14775
NRK	1	0.55336	0.6014	1.0	10153	0	0.078267	0.44664	0.3986	0.882831	8297	0	0.078267
SIGLEC5	1	0.55341	0.6014	1.0	10154	0	0.15484	0.44659	0.3986	0.882831	8296	0	0.15484
MVB12B	1	0.55346	0.6014	1.0	10155	0	0.11431	0.44654	0.3986	0.882831	8295	0	0.11431
HS2ST1	1	0.5535	0.6014	1.0	10156	0	0.11596	0.4465	0.3986	0.882831	8294	0	0.11596
UNC119	2	0.55352	0.56047	1.0	10157	0	-0.097028	0.83972	0.82521	1.0	15496	0	-0.097028
PDE4DIP	1	0.55365	0.6014	1.0	10158	0	0.086393	0.44635	0.3986	0.882831	8293	0	0.086393
SARM1	2	0.55365	0.56047	1.0	10159	0	0.3913	0.17828	0.14467	0.669375	3506	1	0.3913
MORC4	1	0.55369	0.6014	1.0	10160	0	0.095803	0.44631	0.3986	0.882831	8292	0	0.095803
CNRIP1	1	0.55374	0.6014	1.0	10161	0	0.088048	0.44626	0.3986	0.882831	8291	0	0.088048
GRID2	1	0.55379	0.6014	1.0	10162	0	0.12848	0.44621	0.3986	0.882831	8290	0	0.12848
MZT2B	1	0.55383	0.6014	1.0	10163	0	0.11396	0.44617	0.3986	0.882831	8289	0	0.11396
EPB42	1	0.55388	0.6014	1.0	10164	0	0.086421	0.44612	0.3986	0.882831	8288	0	0.086421
GMPPB	1	0.55393	0.6014	1.0	10165	0	0.2419	0.44607	0.3986	0.882831	8287	0	0.2419
SAR1A	1	0.55398	0.6014	1.0	10166	0	0.10546	0.44602	0.3986	0.882831	8286	0	0.10546
SEC24D	1	0.55402	0.6014	1.0	10167	0	0.096656	0.44598	0.3986	0.882831	8285	0	0.096656
ZKSCAN7	1	0.55407	0.6014	1.0	10168	0	0.16158	0.44593	0.3986	0.882831	8284	0	0.16158
GPR176	1	0.55412	0.6014	1.0	10169	0	0.068701	0.44588	0.3986	0.882831	8283	0	0.068701
DLGAP4	1	0.55417	0.6014	1.0	10170	0	0.098836	0.44583	0.3986	0.882831	8282	0	0.098836
ERCC6L	1	0.55421	0.6014	1.0	10171	0	0.13464	0.44579	0.3986	0.882831	8281	0	0.13464
PAQR7	1	0.55426	0.6014	1.0	10172	0	0.091265	0.44574	0.3986	0.882831	8280	0	0.091265
DDX49	1	0.55431	0.6014	1.0	10173	0	0.18147	0.44569	0.3986	0.882831	8279	0	0.18147
PYCARD	1	0.55436	0.6014	1.0	10174	0	0.10665	0.44564	0.3986	0.882831	8278	0	0.10665
FEZF1	1	0.5544	0.6014	1.0	10175	0	0.09075	0.4456	0.3986	0.882831	8277	0	0.09075
INCA1	1	0.55445	0.6014	1.0	10176	0	0.11283	0.44555	0.3986	0.882831	8276	0	0.11283
KHDC1	1	0.5545	0.6014	1.0	10177	0	0.1024	0.4455	0.3986	0.882831	8275	0	0.1024
SIGLEC8	1	0.55455	0.6014	1.0	10178	0	0.11429	0.44545	0.3986	0.882831	8274	0	0.11429
KIAA0226L	1	0.55459	0.6014	1.0	10179	0	0.065438	0.44541	0.3986	0.882831	8273	0	0.065438
GPN3	1	0.55464	0.6014	1.0	10180	0	0.39531	0.44536	0.3986	0.882831	8272	0	0.39531
CLEC18C	1	0.55469	0.6014	1.0	10181	0	0.095837	0.44531	0.3986	0.882831	8271	0	0.095837
RPS28	1	0.55474	0.6014	1.0	10182	0	0.15734	0.44526	0.3986	0.882831	8270	0	0.15734
GLTSCR1L	1	0.55478	0.6014	1.0	10183	0	0.22439	0.44522	0.3986	0.882831	8269	0	0.22439
VCAN	1	0.55483	0.6014	1.0	10184	0	0.14671	0.44517	0.3986	0.882831	8268	0	0.14671
TEX40	1	0.55488	0.6014	1.0	10185	0	0.08308	0.44512	0.3986	0.882831	8267	0	0.08308
HSF5	1	0.55493	0.6014	1.0	10186	0	0.11336	0.44507	0.3986	0.882831	8266	0	0.11336
NUDCD2	1	0.55497	0.6014	1.0	10187	0	0.099033	0.44503	0.3986	0.882831	8265	0	0.099033
PROKR2	1	0.55502	0.6014	1.0	10188	0	0.10923	0.44498	0.3986	0.882831	8264	0	0.10923
ALDH1L2	1	0.55507	0.6014	1.0	10189	0	0.11633	0.44493	0.3986	0.882831	8263	0	0.11633
NDUFAB1	1	0.55523	0.6014	1.0	10190	0	1.3969	0.44477	0.3986	0.882831	8262	0	1.3969
XAB2	1	0.55523	0.6014	1.0	10191	0	1.3969	0.44477	0.3986	0.882831	8261	0	1.3969
SCFD1	1	0.55523	0.6014	1.0	10192	0	1.3969	0.44477	0.3986	0.882831	8260	0	1.3969
CDC20	1	0.55523	0.6014	1.0	10193	0	1.3969	0.44477	0.3986	0.882831	8259	0	1.3969
ATP6AP1	1	0.55523	0.6014	1.0	10194	0	1.3969	0.44477	0.3986	0.882831	8258	0	1.3969
LETM1	1	0.55523	0.6014	1.0	10195	0	1.3969	0.44477	0.3986	0.882831	8257	0	1.3969
CENPO	1	0.5554	0.6014	1.0	10196	0	0.10121	0.4446	0.3986	0.882831	8256	0	0.10121
IL12RB1	1	0.55545	0.6014	1.0	10197	0	0.086881	0.44455	0.3986	0.882831	8255	0	0.086881
OCLN	1	0.55549	0.6014	1.0	10198	0	0.09499	0.44451	0.3986	0.882831	8254	0	0.09499
GCNT2	2	0.55555	0.56306	1.0	10199	0	0.41921	0.094375	0.08556	0.559357	1927	1	0.41921
RGL3	1	0.55573	0.60238	1.0	10200	0	0.091744	0.44427	0.39762	0.882831	8253	0	0.091744
RPP21	1	0.55583	0.60238	1.0	10201	0	0.19927	0.44417	0.39762	0.882831	8252	0	0.19927
IFIT1B	1	0.55587	0.60238	1.0	10202	0	0.096351	0.44413	0.39762	0.882831	8251	0	0.096351
TGM3	1	0.55597	0.60238	1.0	10203	0	0.08239	0.44403	0.39762	0.882831	8250	0	0.08239
CBR3	1	0.55602	0.60238	1.0	10204	0	0.12243	0.44398	0.39762	0.882831	8249	0	0.12243
ZNF654	1	0.55611	0.60238	1.0	10205	0	0.096255	0.44389	0.39762	0.882831	8248	0	0.096255
PROM1	2	0.55611	0.56306	1.0	10206	0	0.049227	0.58251	0.51271	0.929345	10757	0	0.049227
TMEM186	1	0.55616	0.60238	1.0	10207	0	0.12133	0.44384	0.39762	0.882831	8247	0	0.12133
ANGEL2	1	0.55621	0.60238	1.0	10208	0	0.44523	0.44379	0.39762	0.882831	8246	0	0.44523
KLHL36	2	0.55624	0.56306	1.0	10209	0	0.50214	0.07869	0.064531	0.488883	1612	1	0.50214
OR2T35	1	0.5563	0.60238	1.0	10210	0	0.14318	0.4437	0.39762	0.882831	8245	0	0.14318
SMPD3	1	0.55635	0.60238	1.0	10211	0	0.099316	0.44365	0.39762	0.882831	8244	0	0.099316
SLC12A5	2	0.55637	0.56306	1.0	10212	0	0.17386	0.33393	0.25686	0.825169	6255	1	0.17386
LOC100132146	1	0.55644	0.60238	1.0	10213	0	0.12368	0.44356	0.39762	0.882831	8243	0	0.12368
TBX22	1	0.55649	0.60238	1.0	10214	0	0.11048	0.44351	0.39762	0.882831	8241	0	0.11048
ZNF296	1	0.55654	0.60238	1.0	10215	0	0.096531	0.44346	0.39762	0.882831	8240	0	0.096531
PGM3	1	0.55659	0.60238	1.0	10216	0	0.091179	0.44341	0.39762	0.882831	8239	0	0.091179
IGSF9B	1	0.55668	0.60238	1.0	10217	0	0.086109	0.44332	0.39762	0.882831	8238	0	0.086109
SHBG	1	0.55673	0.60238	1.0	10218	0	0.10281	0.44327	0.39762	0.882831	8237	0	0.10281
SERP1	1	0.55678	0.60238	1.0	10219	0	0.10523	0.44322	0.39762	0.882831	8236	0	0.10523
NFE2L3	1	0.55682	0.60238	1.0	10220	0	0.10914	0.44318	0.39762	0.882831	8235	0	0.10914
B3GNT5	1	0.55687	0.60238	1.0	10221	0	0.14554	0.44313	0.39762	0.882831	8234	0	0.14554
RASSF3	1	0.55692	0.60238	1.0	10222	0	0.14355	0.44308	0.39762	0.882831	8233	0	0.14355
DPYD	1	0.55697	0.60238	1.0	10223	0	0.11676	0.44303	0.39762	0.882831	8232	0	0.11676
PCSK9	1	0.55701	0.60238	1.0	10224	0	0.1145	0.44299	0.39762	0.882831	8231	0	0.1145
NCCRP1	1	0.55706	0.60238	1.0	10225	0	0.094702	0.44294	0.39762	0.882831	8230	0	0.094702
ENAM	1	0.55711	0.60238	1.0	10226	0	0.099212	0.44289	0.39762	0.882831	8229	0	0.099212
LYPLA1	1	0.55716	0.60238	1.0	10227	0	0.10641	0.44284	0.39762	0.882831	8228	0	0.10641
HBE1	1	0.5572	0.60238	1.0	10228	0	0.15309	0.4428	0.39762	0.882831	8227	0	0.15309
ST7L	1	0.5573	0.60238	1.0	10229	0	0.10409	0.4427	0.39762	0.882831	8226	0	0.10409
STYX	1	0.55734	0.60238	1.0	10230	0	0.089982	0.44266	0.39762	0.882831	8225	0	0.089982
MRPS33	1	0.55739	0.60238	1.0	10231	0	0.41595	0.44261	0.39762	0.882831	8224	0	0.41595
P2RY8	1	0.55744	0.60238	1.0	10232	0	0.099109	0.44256	0.39762	0.882831	8223	0	0.099109
TMEM39A	1	0.55749	0.60238	1.0	10233	0	0.093731	0.44251	0.39762	0.882831	8222	0	0.093731
FANCF	1	0.55753	0.60238	1.0	10234	0	0.11654	0.44247	0.39762	0.882831	8221	0	0.11654
MMP2	1	0.55758	0.60238	1.0	10235	0	1.357	0.44242	0.39762	0.882831	8220	0	1.357
BPI	1	0.55763	0.60238	1.0	10236	0	0.12831	0.44237	0.39762	0.882831	8218	0	0.12831
TSPAN1	2	0.55763	0.56434	1.0	10237	0	-0.051313	0.7703	0.74304	0.989239	14222	0	-0.051313
FAM104A	1	0.55768	0.60238	1.0	10238	0	0.089616	0.44232	0.39762	0.882831	8217	0	0.089616
STX11	1	0.55772	0.60238	1.0	10239	0	0.096428	0.44228	0.39762	0.882831	8216	0	0.096428
RAB36	1	0.55777	0.60238	1.0	10240	0	0.11204	0.44223	0.39762	0.882831	8215	0	0.11204
HTN3	1	0.55782	0.60238	1.0	10241	0	0.13119	0.44218	0.39762	0.882831	8214	0	0.13119
ELOVL2	1	0.55787	0.60238	1.0	10242	0	0.11893	0.44213	0.39762	0.882831	8213	0	0.11893
ARID4A	1	0.55796	0.60338	1.0	10243	0	0.076171	0.44204	0.39662	0.882831	8212	0	0.076171
KIAA0556	1	0.55801	0.60338	1.0	10244	0	0.10222	0.44199	0.39662	0.882831	8211	0	0.10222
ST8SIA5	1	0.55806	0.60338	1.0	10245	0	0.095073	0.44194	0.39662	0.882831	8210	0	0.095073
GIN1	1	0.5581	0.60338	1.0	10246	0	0.10871	0.4419	0.39662	0.882831	8209	0	0.10871
EMP2	1	0.55815	0.60338	1.0	10247	0	0.11402	0.44185	0.39662	0.882831	8208	0	0.11402
ELP6	1	0.55825	0.60338	1.0	10248	0	0.13874	0.44175	0.39662	0.882831	8207	0	0.13874
DCST2	2	0.55826	0.56434	1.0	10249	0	0.20967	0.26552	0.20354	0.750944	5065	1	0.20967
PCNX	1	0.55829	0.60338	1.0	10250	0	0.10432	0.44171	0.39662	0.882831	8205	0	0.10432
AIM1	1	0.55834	0.60338	1.0	10251	0	0.11027	0.44166	0.39662	0.882831	8204	0	0.11027
HLTF	1	0.55839	0.60338	1.0	10252	0	0.12983	0.44161	0.39662	0.882831	8203	0	0.12983
SPIRE2	1	0.55848	0.60338	1.0	10253	0	0.07006	0.44152	0.39662	0.882831	8202	0	0.07006
ZNF716	1	0.55853	0.60338	1.0	10254	0	0.090937	0.44147	0.39662	0.882831	8201	0	0.090937
SPRR2G	1	0.55858	0.60338	1.0	10255	0	0.14104	0.44142	0.39662	0.882831	8200	0	0.14104
MPPED2	1	0.55867	0.60338	1.0	10256	0	0.10009	0.44133	0.39662	0.882831	8199	0	0.10009
MRAP	1	0.55872	0.60338	1.0	10257	0	0.089796	0.44128	0.39662	0.882831	8198	0	0.089796
RFFL	1	0.55886	0.60435	1.0	10258	0	0.31095	0.44114	0.39565	0.882831	8197	0	0.31095
SLC15A3	1	0.55896	0.60435	1.0	10259	0	0.10829	0.44104	0.39565	0.882831	8195	0	0.10829
CLDN1	1	0.559	0.60435	1.0	10260	0	0.12452	0.441	0.39565	0.882831	8193	0	0.12452
CAPNS2	1	0.55915	0.60435	1.0	10261	0	0.10067	0.44085	0.39565	0.882831	8192	0	0.10067
GOLGA7B	1	0.55919	0.60435	1.0	10262	0	0.098006	0.44081	0.39565	0.882831	8191	0	0.098006
MDC1	1	0.55924	0.60435	1.0	10263	0	0.09488	0.44076	0.39565	0.882831	8190	0	0.09488
KDM3A	1	0.55929	0.60435	1.0	10264	0	0.1013	0.44071	0.39565	0.882831	8189	0	0.1013
TMX3	1	0.55934	0.60435	1.0	10265	0	0.087754	0.44066	0.39565	0.882831	8188	0	0.087754
FAM209A	1	0.55938	0.60435	1.0	10266	0	0.099406	0.44062	0.39565	0.882831	8187	0	0.099406
UQCRC1	2	0.55939	0.56562	1.0	10267	0	0.39219	0.50511	0.44031	0.90156	9329	1	0.39219
BCL7A	1	0.55943	0.60435	1.0	10268	0	0.12875	0.44057	0.39565	0.882831	8186	0	0.12875
RHOC	1	0.55948	0.60435	1.0	10269	0	0.10063	0.44052	0.39565	0.882831	8185	0	0.10063
CHRM4	1	0.55957	0.60435	1.0	10270	0	0.10966	0.44043	0.39565	0.882831	8183	0	0.10966
ZNF322	1	0.55962	0.60435	1.0	10271	0	0.11621	0.44038	0.39565	0.882831	8182	0	0.11621
DBN1	1	0.55967	0.60435	1.0	10272	0	0.26064	0.44033	0.39565	0.882831	8181	0	0.26064
GINS4	1	0.55972	0.60435	1.0	10273	0	0.21593	0.44028	0.39565	0.882831	8180	0	0.21593
RANGRF	1	0.55981	0.60535	1.0	10274	0	0.12532	0.44019	0.39465	0.882831	8179	0	0.12532
PKP3	2	0.55984	0.56691	1.0	10275	0	0.20996	0.24464	0.18841	0.727397	4674	1	0.20996
WDFY1	1	0.55986	0.60535	1.0	10276	0	0.10002	0.44014	0.39465	0.882831	8178	0	0.10002
SSH3	1	0.55991	0.60535	1.0	10277	0	0.098601	0.44009	0.39465	0.882831	8177	0	0.098601
OIP5	1	0.55995	0.60535	1.0	10278	0	0.11333	0.44005	0.39465	0.882831	8176	0	0.11333
ID2	2	0.55996	0.56691	1.0	10279	0	-0.041644	0.70265	0.6464	0.983867	12970	0	-0.041644
FLJ25363	1	0.56	0.60535	1.0	10280	0	0.10982	0.44	0.39465	0.882831	8174	0	0.10982
MYNN	1	0.56005	0.60535	1.0	10281	0	0.092126	0.43995	0.39465	0.882831	8173	0	0.092126
LOC100129361	1	0.5601	0.60535	1.0	10282	0	0.066737	0.4399	0.39465	0.882831	8172	0	0.066737
PIANP	1	0.56014	0.60535	1.0	10283	0	0.070824	0.43986	0.39465	0.882831	8171	0	0.070824
MYOZ2	1	0.56019	0.60535	1.0	10284	0	0.090412	0.43981	0.39465	0.882831	8170	0	0.090412
LOX	1	0.56024	0.60535	1.0	10285	0	0.093534	0.43976	0.39465	0.882831	8169	0	0.093534
IFNGR2	1	0.56029	0.60535	1.0	10286	0	0.089076	0.43971	0.39465	0.882831	8168	0	0.089076
FLRT1	1	0.56038	0.60535	1.0	10287	0	0.20565	0.43962	0.39465	0.882831	8167	0	0.20565
DCPS	1	0.56043	0.60535	1.0	10288	0	0.11394	0.43957	0.39465	0.882831	8166	0	0.11394
HIST4H4	1	0.56048	0.60535	1.0	10289	0	0.11274	0.43952	0.39465	0.882831	8165	0	0.11274
LIPH	1	0.56052	0.60535	1.0	10290	0	0.11093	0.43948	0.39465	0.882831	8164	0	0.11093
GLDN	1	0.56057	0.60535	1.0	10291	0	0.059804	0.43943	0.39465	0.882831	8163	0	0.059804
ZBTB20	2	0.56065	0.56821	1.0	10292	0	-0.049397	0.70918	0.6533	0.983867	13094	0	-0.049397
MCCC2	1	0.56066	0.60535	1.0	10293	0	0.11629	0.43934	0.39465	0.882831	8162	0	0.11629
GPX6	1	0.56071	0.60535	1.0	10294	0	0.10566	0.43929	0.39465	0.882831	8161	0	0.10566
BOLL	1	0.56076	0.60535	1.0	10295	0	0.11763	0.43924	0.39465	0.882831	8160	0	0.11763
SURF1	1	0.56085	0.60535	1.0	10296	0	0.11144	0.43915	0.39465	0.882831	8159	0	0.11144
OBFC1	1	0.56095	0.60632	1.0	10297	0	0.23573	0.43905	0.39368	0.882831	8158	0	0.23573
PORCN	2	0.56097	0.56821	1.0	10298	0	0.26835	0.24357	0.18841	0.727397	4655	1	0.26835
ROBO4	1	0.561	0.60632	1.0	10299	0	0.11737	0.439	0.39368	0.882831	8157	0	0.11737
GAS2	3	0.56107	0.57199	1.0	10300	1	-0.29946	0.60197	0.51673	0.931135	11123	1	-0.29946
HIP1	1	0.56109	0.60632	1.0	10301	0	0.085015	0.43891	0.39368	0.882831	8156	0	0.085015
GPR110	1	0.56114	0.60632	1.0	10302	0	0.19772	0.43886	0.39368	0.882831	8155	0	0.19772
VSTM1	1	0.56123	0.60632	1.0	10303	0	0.096367	0.43877	0.39368	0.882831	8154	0	0.096367
PCYT1A	1	0.56128	0.60632	1.0	10304	0	0.11685	0.43872	0.39368	0.882831	8153	0	0.11685
LUM	1	0.56133	0.60632	1.0	10305	0	0.11527	0.43867	0.39368	0.882831	8152	0	0.11527
NIT2	1	0.56138	0.60632	1.0	10306	0	0.13983	0.43862	0.39368	0.882831	8151	0	0.13983
ZAR1L	1	0.56142	0.60632	1.0	10307	0	0.17273	0.43858	0.39368	0.882831	8149	0	0.17273
SPATS2L	1	0.56147	0.60632	1.0	10308	0	0.09806	0.43853	0.39368	0.882831	8148	0	0.09806
USP47	1	0.56152	0.60632	1.0	10309	0	0.095174	0.43848	0.39368	0.882831	8147	0	0.095174
SOCS1	1	0.56161	0.60632	1.0	10310	0	0.13243	0.43839	0.39368	0.882831	8146	0	0.13243
PRR5L	1	0.56166	0.60632	1.0	10311	0	0.12976	0.43834	0.39368	0.882831	8145	0	0.12976
SIPA1L2	1	0.56171	0.60632	1.0	10312	0	0.13679	0.43829	0.39368	0.882831	8144	0	0.13679
PCDHB15	1	0.56176	0.60632	1.0	10313	0	0.1141	0.43824	0.39368	0.882831	8143	0	0.1141
CYFIP2	1	0.5618	0.60632	1.0	10314	0	0.14968	0.4382	0.39368	0.882831	8142	0	0.14968
GLS	1	0.56185	0.60632	1.0	10315	0	0.22693	0.43815	0.39368	0.882831	8141	0	0.22693
ETV1	1	0.5619	0.60632	1.0	10316	0	0.14587	0.4381	0.39368	0.882831	8140	0	0.14587
HES7	1	0.56195	0.60632	1.0	10317	0	0.1206	0.43805	0.39368	0.882831	8139	0	0.1206
DZIP1L	1	0.56199	0.60632	1.0	10318	0	0.12923	0.43801	0.39368	0.882831	8137	0	0.12923
BAI2	1	0.56209	0.60632	1.0	10319	0	0.088467	0.43791	0.39368	0.882831	8136	0	0.088467
OR2S2	1	0.56214	0.60632	1.0	10320	0	0.11842	0.43786	0.39368	0.882831	8135	0	0.11842
RMND1	1	0.56218	0.60632	1.0	10321	0	0.1178	0.43782	0.39368	0.882831	8134	0	0.1178
WDR64	1	0.56223	0.60632	1.0	10322	0	0.17137	0.43777	0.39368	0.882831	8133	0	0.17137
ZNF624	1	0.56228	0.60632	1.0	10323	0	0.17417	0.43772	0.39368	0.882831	8132	0	0.17417
ADAM23	1	0.56233	0.60632	1.0	10324	0	0.115	0.43767	0.39368	0.882831	8131	0	0.115
TRIM31	1	0.56237	0.60632	1.0	10325	0	0.12881	0.43763	0.39368	0.882831	8130	0	0.12881
MMP26	2	0.56241	0.56821	1.0	10326	0	-0.058797	0.79672	0.76247	0.996175	14701	0	-0.058797
KCNK17	1	0.56242	0.60632	1.0	10327	0	0.09431	0.43758	0.39368	0.882831	8129	0	0.09431
SAMD10	1	0.56247	0.60632	1.0	10328	0	0.096485	0.43753	0.39368	0.882831	8127	0	0.096485
EVPLL	1	0.56251	0.60632	1.0	10329	0	0.10404	0.43749	0.39368	0.882831	8126	0	0.10404
PPP3R2	1	0.56256	0.60632	1.0	10330	0	0.10013	0.43744	0.39368	0.882831	8125	0	0.10013
OTOL1	1	0.56261	0.60632	1.0	10331	0	0.14342	0.43739	0.39368	0.882831	8124	0	0.14342
KRT1	1	0.56266	0.60632	1.0	10332	0	0.10194	0.43734	0.39368	0.882831	8123	0	0.10194
RNF26	1	0.5627	0.60632	1.0	10333	0	0.16909	0.4373	0.39368	0.882831	8122	0	0.16909
CPA4	2	0.56273	0.56821	1.0	10334	0	0.19367	0.27984	0.21587	0.773044	5311	1	0.19367
NAT8L	1	0.56275	0.60632	1.0	10335	0	0.099478	0.43725	0.39368	0.882831	8121	0	0.099478
FAM195A	1	0.5628	0.60632	1.0	10336	0	0.12747	0.4372	0.39368	0.882831	8120	0	0.12747
ZNF785	1	0.56285	0.60632	1.0	10337	0	0.12061	0.43715	0.39368	0.882831	8119	0	0.12061
SLC10A3	1	0.56294	0.60632	1.0	10338	0	0.16297	0.43706	0.39368	0.882831	8118	0	0.16297
CD3D	1	0.56299	0.60632	1.0	10339	0	0.10595	0.43701	0.39368	0.882831	8117	0	0.10595
WDR53	1	0.56304	0.60632	1.0	10340	0	0.079532	0.43696	0.39368	0.882831	8116	0	0.079532
LIMS2	1	0.56308	0.60632	1.0	10341	0	0.10122	0.43692	0.39368	0.882831	8115	0	0.10122
MMP11	1	0.56318	0.60632	1.0	10342	0	0.10698	0.43682	0.39368	0.882831	8114	0	0.10698
ZC3H7A	1	0.56323	0.60632	1.0	10343	0	0.12131	0.43677	0.39368	0.882831	8113	0	0.12131
KPNB1	1	0.56327	0.60632	1.0	10344	0	0.45663	0.43673	0.39368	0.882831	8112	0	0.45663
C14orf180	2	0.56329	0.56821	1.0	10345	0	0.22153	0.42611	0.34169	0.875676	7917	1	0.22153
CCL21	1	0.56332	0.60632	1.0	10346	0	0.099446	0.43668	0.39368	0.882831	8111	0	0.099446
ATP1A4	2	0.56335	0.56821	1.0	10347	0	0.32396	0.16212	0.13365	0.642086	3202	1	0.32396
ZC3H6	1	0.56342	0.60632	1.0	10348	0	0.18922	0.43658	0.39368	0.882831	8110	0	0.18922
